Nav Price (SGD),Changes (SGD),Changes (%),NAV Date
1.0627,-0.0001,-0.01%,21 Dec 2022
1.0628,0.0001,0.01%,20 Dec 2022
1.0627,0.0000,0.00%,19 Dec 2022
1.0627,0.0001,0.01%,16 Dec 2022
1.0626,0.0002,0.02%,15 Dec 2022
1.0624,0.0001,0.01%,14 Dec 2022
1.0623,0.0000,0.00%,13 Dec 2022
1.0623,0.0002,0.02%,12 Dec 2022
1.0621,0.0001,0.01%,09 Dec 2022
1.062,0.0001,0.01%,08 Dec 2022
1.0619,0.0001,0.01%,07 Dec 2022
1.0618,0.0001,0.01%,06 Dec 2022
1.0617,0.0001,0.01%,05 Dec 2022
1.0616,0.0001,0.01%,02 Dec 2022
1.0615,0.0000,0.00%,01 Dec 2022
1.0615,0.0000,0.00%,30 Nov 2022
1.0615,0.0001,0.01%,29 Nov 2022
1.0614,0.0001,0.01%,28 Nov 2022
1.0613,0.0000,0.00%,25 Nov 2022
1.0613,0.0001,0.01%,24 Nov 2022
1.0612,0.0001,0.01%,23 Nov 2022
1.0611,0.0001,0.01%,22 Nov 2022
1.061,0.0001,0.01%,21 Nov 2022
1.0609,-0.0001,-0.01%,18 Nov 2022
1.061,0.0002,0.02%,17 Nov 2022
1.0608,0.0001,0.01%,16 Nov 2022
1.0607,0.0000,0.00%,15 Nov 2022
1.0607,0.0002,0.02%,14 Nov 2022
1.0605,-0.0001,-0.01%,11 Nov 2022
1.0606,-0.0001,-0.01%,10 Nov 2022
1.0607,0.0000,0.00%,09 Nov 2022
1.0607,0.0000,0.00%,08 Nov 2022
1.0607,0.0001,0.01%,07 Nov 2022
1.0606,-0.0001,-0.01%,04 Nov 2022
1.0607,0.0002,0.02%,03 Nov 2022
1.0605,0.0000,0.00%,02 Nov 2022
1.0605,0.0001,0.01%,01 Nov 2022
1.0604,0.0002,0.02%,31 Oct 2022
1.0602,0.0001,0.01%,28 Oct 2022
1.0601,0.0002,0.02%,27 Oct 2022
1.0599,-0.0001,-0.01%,26 Oct 2022
1.06,0.0001,0.01%,25 Oct 2022
1.0599,0.0001,0.01%,21 Oct 2022
1.0598,0.0001,0.01%,20 Oct 2022
1.0597,0.0001,0.01%,19 Oct 2022
1.0596,0.0000,0.00%,18 Oct 2022
1.0596,0.0000,0.00%,17 Oct 2022
1.0596,0.0001,0.01%,14 Oct 2022
1.0595,0.0001,0.01%,13 Oct 2022
1.0594,0.0000,0.00%,12 Oct 2022
1.0594,0.0000,0.00%,11 Oct 2022
1.0594,0.0002,0.02%,10 Oct 2022
1.0592,0.0001,0.01%,07 Oct 2022
1.0591,0.0000,0.00%,06 Oct 2022
1.0591,0.0001,0.01%,05 Oct 2022
1.059,0.0000,0.00%,04 Oct 2022
1.059,0.0002,0.02%,03 Oct 2022
1.0588,0.0000,0.00%,30 Sep 2022
1.0588,0.0001,0.01%,29 Sep 2022
1.0587,0.0000,0.00%,28 Sep 2022
1.0587,0.0001,0.01%,27 Sep 2022
1.0586,0.0000,0.00%,26 Sep 2022
1.0586,0.0000,0.00%,23 Sep 2022
1.0586,0.0000,0.00%,22 Sep 2022
1.0586,0.0002,0.02%,21 Sep 2022
1.0584,0.0000,0.00%,20 Sep 2022
1.0584,0.0002,0.02%,19 Sep 2022
1.0582,0.0000,0.00%,16 Sep 2022
1.0582,0.0001,0.01%,15 Sep 2022
1.0581,0.0001,0.01%,14 Sep 2022
1.058,0.0002,0.02%,13 Sep 2022
1.0578,0.0001,0.01%,12 Sep 2022
1.0577,0.0000,0.00%,09 Sep 2022
1.0577,0.0001,0.01%,08 Sep 2022
1.0576,0.0000,0.00%,07 Sep 2022
1.0576,0.0001,0.01%,06 Sep 2022
1.0575,0.0002,0.02%,05 Sep 2022
1.0573,0.0000,0.00%,02 Sep 2022
1.0573,0.0001,0.01%,01 Sep 2022
1.0572,0.0000,0.00%,31 Aug 2022
1.0572,0.0000,0.00%,30 Aug 2022
1.0572,0.0002,0.02%,29 Aug 2022
1.057,0.0001,0.01%,26 Aug 2022
1.0569,0.0000,0.00%,25 Aug 2022
1.0569,0.0000,0.00%,24 Aug 2022
1.0569,0.0001,0.01%,23 Aug 2022
1.0568,0.0001,0.01%,22 Aug 2022
1.0567,0.0002,0.02%,19 Aug 2022
1.0565,0.0000,0.00%,18 Aug 2022
1.0565,0.0000,0.00%,17 Aug 2022
1.0565,0.0001,0.01%,16 Aug 2022
1.0564,0.0001,0.01%,15 Aug 2022
1.0563,0.0001,0.01%,12 Aug 2022
1.0562,0.0001,0.01%,11 Aug 2022
1.0561,0.0000,0.00%,10 Aug 2022
1.0561,0.0001,0.01%,08 Aug 2022
1.056,0.0001,0.01%,05 Aug 2022
1.0559,0.0000,0.00%,04 Aug 2022
1.0559,0.0001,0.01%,03 Aug 2022
1.0558,0.0001,0.01%,02 Aug 2022
1.0557,0.0001,0.01%,01 Aug 2022
1.0556,0.0000,0.00%,29 Jul 2022
1.0556,0.0000,0.00%,28 Jul 2022
1.0556,0.0001,0.01%,27 Jul 2022
1.0555,0.0000,0.00%,26 Jul 2022
1.0555,0.0001,0.01%,25 Jul 2022
1.0554,0.0000,0.00%,22 Jul 2022
1.0554,0.0001,0.01%,21 Jul 2022
1.0553,0.0001,0.01%,20 Jul 2022
1.0552,0.0000,0.00%,19 Jul 2022
1.0552,0.0001,0.01%,18 Jul 2022
1.0551,0.0000,0.00%,15 Jul 2022
1.0551,0.0001,0.01%,14 Jul 2022
1.055,0.0000,0.00%,13 Jul 2022
1.055,0.0002,0.02%,12 Jul 2022
1.0548,0.0001,0.01%,08 Jul 2022
1.0547,0.0000,0.00%,07 Jul 2022
1.0547,0.0000,0.00%,06 Jul 2022
1.0547,0.0001,0.01%,05 Jul 2022
1.0546,0.0001,0.01%,04 Jul 2022
1.0545,0.0001,0.01%,01 Jul 2022
1.0544,0.0000,0.00%,30 Jun 2022
1.0544,0.0002,0.02%,29 Jun 2022
1.0542,0.0000,0.00%,28 Jun 2022
1.0542,0.0001,0.01%,27 Jun 2022
1.0541,-0.0001,-0.01%,24 Jun 2022
1.0542,0.0000,0.00%,23 Jun 2022
1.0542,0.0001,0.01%,22 Jun 2022
1.0541,0.0000,0.00%,21 Jun 2022
1.0541,0.0000,0.00%,20 Jun 2022
1.0541,0.0002,0.02%,17 Jun 2022
1.0539,0.0001,0.01%,16 Jun 2022
1.0538,0.0001,0.01%,15 Jun 2022
1.0537,0.0001,0.01%,14 Jun 2022
1.0536,0.0002,0.02%,13 Jun 2022
1.0534,0.0001,0.01%,10 Jun 2022
1.0533,0.0001,0.01%,09 Jun 2022
1.0532,0.0000,0.00%,08 Jun 2022
1.0532,0.0001,0.01%,07 Jun 2022
1.0531,0.0001,0.01%,06 Jun 2022
1.053,0.0000,0.00%,03 Jun 2022
1.053,0.0000,0.00%,02 Jun 2022
1.053,0.0001,0.01%,01 Jun 2022
1.0529,0.0001,0.01%,31 May 2022
1.0528,0.0001,0.01%,30 May 2022
1.0527,0.0000,0.00%,27 May 2022
1.0527,0.0001,0.01%,26 May 2022
1.0526,-0.0001,-0.01%,25 May 2022
1.0527,0.0000,0.00%,24 May 2022
1.0527,0.0001,0.01%,23 May 2022
1.0526,0.0001,0.01%,20 May 2022
1.0525,0.0000,0.00%,19 May 2022
1.0525,0.0001,0.01%,18 May 2022
1.0524,0.0000,0.00%,17 May 2022
1.0524,0.0001,0.01%,13 May 2022
1.0523,0.0000,0.00%,12 May 2022
1.0523,0.0001,0.01%,11 May 2022
1.0522,0.0000,0.00%,10 May 2022
1.0522,0.0001,0.01%,09 May 2022
1.0521,0.0000,0.00%,06 May 2022
1.0521,0.0001,0.01%,05 May 2022
1.052,0.0001,0.01%,04 May 2022
1.0519,0.0000,0.00%,29 Apr 2022
1.0519,0.0001,0.01%,28 Apr 2022
1.0518,0.0001,0.01%,27 Apr 2022
1.0517,0.0000,0.00%,26 Apr 2022
1.0517,0.0000,0.00%,25 Apr 2022
1.0517,0.0001,0.01%,22 Apr 2022
1.0516,0.0000,0.00%,21 Apr 2022
1.0516,0.0000,0.00%,20 Apr 2022
1.0516,0.0001,0.01%,19 Apr 2022
1.0515,0.0001,0.01%,18 Apr 2022
1.0514,0.0000,0.00%,14 Apr 2022
1.0514,0.0001,0.01%,13 Apr 2022
1.0513,0.0000,0.00%,12 Apr 2022
1.0513,0.0001,0.01%,11 Apr 2022
1.0512,0.0000,0.00%,08 Apr 2022
1.0512,0.0000,0.00%,07 Apr 2022
1.0512,0.0001,0.01%,06 Apr 2022
1.0511,0.0000,0.00%,05 Apr 2022
1.0511,0.0001,0.01%,04 Apr 2022
1.051,0.0000,0.00%,01 Apr 2022
1.051,0.0001,0.01%,31 Mar 2022
1.0509,0.0000,0.00%,30 Mar 2022
1.0509,0.0000,0.00%,29 Mar 2022
1.0509,0.0001,0.01%,28 Mar 2022
1.0508,-0.0001,-0.01%,25 Mar 2022
1.0509,0.0002,0.02%,24 Mar 2022
1.0507,0.0000,0.00%,23 Mar 2022
1.0507,0.0000,0.00%,22 Mar 2022
1.0507,0.0001,0.01%,21 Mar 2022
1.0506,0.0000,0.00%,18 Mar 2022
1.0506,-0.0001,-0.01%,17 Mar 2022
1.0507,0.0001,0.01%,16 Mar 2022
1.0506,0.0000,0.00%,15 Mar 2022
1.0506,0.0000,0.00%,14 Mar 2022
1.0506,0.0001,0.01%,11 Mar 2022
1.0505,0.0001,0.01%,10 Mar 2022
1.0504,0.0000,0.00%,09 Mar 2022
1.0504,0.0000,0.00%,08 Mar 2022
1.0504,0.0001,0.01%,07 Mar 2022
1.0503,0.0000,0.00%,04 Mar 2022
1.0503,0.0001,0.01%,03 Mar 2022
1.0502,0.0000,0.00%,02 Mar 2022
1.0502,0.0001,0.01%,01 Mar 2022
1.0501,0.0002,0.02%,28 Feb 2022
1.0499,0.0000,0.00%,25 Feb 2022
1.0499,0.0001,0.01%,24 Feb 2022
1.0498,0.0000,0.00%,23 Feb 2022
1.0498,0.0000,0.00%,22 Feb 2022
1.0498,0.0001,0.01%,21 Feb 2022
1.0497,0.0000,0.00%,18 Feb 2022
1.0497,0.0000,0.00%,17 Feb 2022
1.0497,0.0000,0.00%,16 Feb 2022
1.0497,0.0000,0.00%,15 Feb 2022
1.0497,0.0000,0.00%,14 Feb 2022
1.0497,0.0001,0.01%,11 Feb 2022
1.0496,0.0001,0.01%,10 Feb 2022
1.0495,0.0001,0.01%,09 Feb 2022
1.0494,0.0000,0.00%,08 Feb 2022
1.0494,0.0001,0.01%,07 Feb 2022
1.0493,0.0000,0.00%,04 Feb 2022
1.0493,0.0000,0.00%,03 Feb 2022
1.0493,0.0000,0.00%,31 Jan 2022
1.0493,0.0001,0.01%,28 Jan 2022
1.0492,0.0000,0.00%,27 Jan 2022
1.0492,0.0000,0.00%,26 Jan 2022
1.0492,0.0000,0.00%,25 Jan 2022
1.0492,0.0001,0.01%,24 Jan 2022
1.0491,0.0001,0.01%,21 Jan 2022
1.049,0.0000,0.00%,20 Jan 2022
1.049,0.0000,0.00%,19 Jan 2022
1.049,0.0000,0.00%,18 Jan 2022
1.049,0.0001,0.01%,17 Jan 2022
1.0489,0.0001,0.01%,14 Jan 2022
1.0488,0.0000,0.00%,13 Jan 2022
1.0488,0.0000,0.00%,12 Jan 2022
1.0488,0.0000,0.00%,11 Jan 2022
1.0488,0.0001,0.01%,10 Jan 2022
1.0487,0.0000,0.00%,07 Jan 2022
1.0487,0.0001,0.01%,06 Jan 2022
1.0486,0.0001,0.01%,05 Jan 2022
1.0485,0.0000,0.00%,04 Jan 2022
1.0485,0.0001,0.01%,03 Jan 2022
1.0484,0.0000,0.00%,31 Dec 2021
1.0484,0.0001,0.01%,30 Dec 2021
1.0483,0.0000,0.00%,29 Dec 2021
1.0483,-0.0001,-0.01%,28 Dec 2021
1.0484,0.0001,0.01%,27 Dec 2021
1.0483,0.0000,0.00%,24 Dec 2021
1.0483,0.0000,0.00%,23 Dec 2021
1.0483,0.0001,0.01%,22 Dec 2021
1.0482,-0.0001,-0.01%,21 Dec 2021
1.0483,0.0001,0.01%,20 Dec 2021
1.0482,0.0001,0.01%,17 Dec 2021
1.0481,0.0000,0.00%,16 Dec 2021
1.0481,0.0000,0.00%,15 Dec 2021
1.0481,0.0000,0.00%,14 Dec 2021
1.0481,0.0001,0.01%,13 Dec 2021
1.048,0.0000,0.00%,10 Dec 2021
1.048,0.0001,0.01%,09 Dec 2021
1.0479,0.0001,0.01%,08 Dec 2021
1.0478,-0.0001,-0.01%,07 Dec 2021
1.0479,0.0001,0.01%,06 Dec 2021
1.0478,0.0000,0.00%,03 Dec 2021
1.0478,0.0001,0.01%,02 Dec 2021
1.0477,0.0000,0.00%,01 Dec 2021
1.0477,0.0000,0.00%,30 Nov 2021
1.0477,0.0001,0.01%,29 Nov 2021
1.0476,0.0001,0.01%,26 Nov 2021
1.0475,0.0000,0.00%,25 Nov 2021
1.0475,0.0001,0.01%,24 Nov 2021
1.0474,0.0000,0.00%,23 Nov 2021
1.0474,0.0000,0.00%,22 Nov 2021
1.0474,0.0001,0.01%,19 Nov 2021
1.0473,0.0001,0.01%,18 Nov 2021
1.0472,0.0000,0.00%,17 Nov 2021
1.0472,0.0001,0.01%,16 Nov 2021
1.0471,0.0000,0.00%,15 Nov 2021
1.0471,0.0000,0.00%,12 Nov 2021
1.0471,0.0001,0.01%,11 Nov 2021
1.047,0.0002,0.02%,10 Nov 2021
1.0468,0.0000,0.00%,09 Nov 2021
1.0468,0.0000,0.00%,08 Nov 2021
1.0468,0.0001,0.01%,05 Nov 2021
1.0467,0.0001,0.01%,03 Nov 2021
1.0466,0.0000,0.00%,02 Nov 2021
1.0466,0.0000,0.00%,01 Nov 2021
1.0466,0.0001,0.01%,29 Oct 2021
1.0465,0.0000,0.00%,28 Oct 2021
1.0465,0.0000,0.00%,27 Oct 2021
1.0465,0.0001,0.01%,26 Oct 2021
1.0464,0.0000,0.00%,25 Oct 2021
1.0464,0.0000,0.00%,22 Oct 2021
1.0464,0.0001,0.01%,21 Oct 2021
1.0463,0.0001,0.01%,20 Oct 2021
1.0462,-0.0001,-0.01%,19 Oct 2021
1.0463,0.0001,0.01%,18 Oct 2021
1.0462,0.0000,0.00%,15 Oct 2021
1.0462,0.0000,0.00%,14 Oct 2021
1.0462,0.0000,0.00%,13 Oct 2021
1.0462,0.0000,0.00%,12 Oct 2021
1.0462,0.0000,0.00%,11 Oct 2021
1.0462,0.0000,0.00%,08 Oct 2021
1.0462,0.0001,0.01%,07 Oct 2021
1.0461,0.0001,0.01%,06 Oct 2021
1.046,0.0000,0.00%,05 Oct 2021
1.046,0.0001,0.01%,04 Oct 2021
1.0459,0.0000,0.00%,01 Oct 2021
1.0459,0.0000,0.00%,30 Sep 2021
1.0459,0.0001,0.01%,29 Sep 2021
1.0458,0.0001,0.01%,28 Sep 2021
1.0457,0.0000,0.00%,27 Sep 2021
1.0457,0.0001,0.01%,24 Sep 2021
1.0456,0.0000,0.00%,23 Sep 2021
1.0456,0.0000,0.00%,22 Sep 2021
1.0456,0.0001,0.01%,21 Sep 2021
1.0455,0.0000,0.00%,20 Sep 2021
1.0455,0.0001,0.01%,17 Sep 2021
1.0454,0.0001,0.01%,16 Sep 2021
1.0453,-0.0001,-0.01%,15 Sep 2021
1.0454,0.0001,0.01%,14 Sep 2021
1.0453,0.0001,0.01%,13 Sep 2021
1.0452,0.0000,0.00%,10 Sep 2021
1.0452,0.0000,0.00%,09 Sep 2021
1.0452,0.0001,0.01%,08 Sep 2021
1.0451,0.0000,0.00%,07 Sep 2021
1.0451,0.0001,0.01%,06 Sep 2021
1.045,0.0000,0.00%,03 Sep 2021
1.045,0.0001,0.01%,02 Sep 2021
1.0449,0.0000,0.00%,01 Sep 2021
1.0449,0.0000,0.00%,31 Aug 2021
1.0449,0.0000,0.00%,30 Aug 2021
1.0449,0.0000,0.00%,27 Aug 2021
1.0449,0.0000,0.00%,26 Aug 2021
1.0449,0.0001,0.01%,25 Aug 2021
1.0448,0.0000,0.00%,24 Aug 2021
1.0448,0.0000,0.00%,23 Aug 2021
1.0448,0.0000,0.00%,20 Aug 2021
1.0448,0.0001,0.01%,19 Aug 2021
1.0447,0.0000,0.00%,18 Aug 2021
1.0447,0.0001,0.01%,17 Aug 2021
1.0446,0.0001,0.01%,16 Aug 2021
1.0445,0.0000,0.00%,13 Aug 2021
1.0445,0.0000,0.00%,12 Aug 2021
1.0445,0.0000,0.00%,11 Aug 2021
1.0445,0.0000,0.00%,10 Aug 2021
1.0445,0.0002,0.02%,06 Aug 2021
1.0443,0.0001,0.01%,05 Aug 2021
1.0442,0.0000,0.00%,04 Aug 2021
1.0442,0.0000,0.00%,03 Aug 2021
1.0442,0.0001,0.01%,02 Aug 2021
1.0441,0.0000,0.00%,30 Jul 2021
1.0441,0.0000,0.00%,29 Jul 2021
1.0441,0.0000,0.00%,28 Jul 2021
1.0441,0.0001,0.01%,27 Jul 2021
1.044,0.0000,0.00%,26 Jul 2021
1.044,0.0001,0.01%,23 Jul 2021
1.0439,-0.0001,-0.01%,22 Jul 2021
1.044,0.0001,0.01%,21 Jul 2021
1.0439,0.0001,0.01%,19 Jul 2021
1.0438,0.0000,0.00%,16 Jul 2021
1.0438,0.0001,0.01%,15 Jul 2021
1.0437,0.0000,0.00%,14 Jul 2021
1.0437,0.0001,0.01%,13 Jul 2021
1.0436,0.0001,0.01%,12 Jul 2021
1.0435,0.0000,0.00%,09 Jul 2021
1.0435,0.0000,0.00%,08 Jul 2021
1.0435,0.0001,0.01%,07 Jul 2021
1.0434,0.0000,0.00%,06 Jul 2021
1.0434,0.0001,0.01%,05 Jul 2021
1.0433,0.0000,0.00%,02 Jul 2021
1.0433,0.0001,0.01%,01 Jul 2021
1.0432,0.0000,0.00%,30 Jun 2021
1.0432,0.0000,0.00%,29 Jun 2021
1.0432,0.0001,0.01%,28 Jun 2021
1.0431,0.0001,0.01%,25 Jun 2021
1.043,0.0000,0.00%,24 Jun 2021
1.043,0.0000,0.00%,23 Jun 2021
1.043,0.0000,0.00%,22 Jun 2021
1.043,0.0001,0.01%,21 Jun 2021
1.0429,0.0000,0.00%,18 Jun 2021
1.0429,0.0002,0.02%,17 Jun 2021
1.0427,0.0000,0.00%,16 Jun 2021
1.0427,0.0000,0.00%,15 Jun 2021
1.0427,0.0001,0.01%,14 Jun 2021
1.0426,0.0000,0.00%,11 Jun 2021
1.0426,0.0001,0.01%,10 Jun 2021
1.0425,0.0000,0.00%,09 Jun 2021
1.0425,0.0001,0.01%,08 Jun 2021
1.0424,0.0000,0.00%,07 Jun 2021
1.0424,0.0000,0.00%,04 Jun 2021
1.0424,0.0001,0.01%,03 Jun 2021
1.0423,0.0001,0.01%,02 Jun 2021
1.0422,0.0000,0.00%,01 Jun 2021
1.0422,0.0001,0.01%,31 May 2021
1.0421,0.0000,0.00%,28 May 2021
1.0421,0.0000,0.00%,27 May 2021
1.0421,0.0000,0.00%,25 May 2021
1.0421,0.0001,0.01%,24 May 2021
1.042,0.0000,0.00%,21 May 2021
1.042,0.0000,0.00%,20 May 2021
1.042,0.0000,0.00%,19 May 2021
1.042,0.0000,0.00%,18 May 2021
1.042,0.0001,0.01%,17 May 2021
1.0419,0.0001,0.01%,14 May 2021
1.0418,0.0000,0.00%,12 May 2021
1.0418,0.0001,0.01%,11 May 2021
1.0417,0.0000,0.00%,10 May 2021
1.0417,0.0001,0.01%,07 May 2021
1.0416,0.0000,0.00%,06 May 2021
1.0416,0.0000,0.00%,05 May 2021
1.0416,0.0001,0.01%,04 May 2021
1.0415,0.0001,0.01%,03 May 2021
1.0414,0.0000,0.00%,30 Apr 2021
1.0414,0.0000,0.00%,29 Apr 2021
1.0414,0.0000,0.00%,28 Apr 2021
1.0414,0.0001,0.01%,27 Apr 2021
1.0413,0.0000,0.00%,26 Apr 2021
1.0413,0.0001,0.01%,23 Apr 2021
1.0412,0.0000,0.00%,22 Apr 2021
1.0412,0.0000,0.00%,21 Apr 2021
1.0412,0.0001,0.01%,20 Apr 2021
1.0411,0.0000,0.00%,19 Apr 2021
1.0411,0.0000,0.00%,16 Apr 2021
1.0411,0.0001,0.01%,15 Apr 2021
1.041,0.0000,0.00%,14 Apr 2021
1.041,0.0000,0.00%,13 Apr 2021
1.041,0.0001,0.01%,12 Apr 2021
1.0409,0.0001,0.01%,09 Apr 2021
1.0408,0.0000,0.00%,08 Apr 2021
1.0408,0.0001,0.01%,07 Apr 2021
1.0407,0.0000,0.00%,06 Apr 2021
1.0407,0.0001,0.01%,05 Apr 2021
1.0406,0.0001,0.01%,01 Apr 2021
1.0405,0.0000,0.00%,31 Mar 2021
1.0405,0.0000,0.00%,30 Mar 2021
1.0405,0.0002,0.02%,29 Mar 2021
1.0403,0.0000,0.00%,26 Mar 2021
1.0403,0.0000,0.00%,25 Mar 2021
1.0403,0.0001,0.01%,24 Mar 2021
1.0402,0.0000,0.00%,23 Mar 2021
1.0402,0.0001,0.01%,22 Mar 2021
1.0401,0.0000,0.00%,19 Mar 2021
1.0401,0.0000,0.00%,18 Mar 2021
1.0401,0.0000,0.00%,17 Mar 2021
1.0401,0.0003,0.03%,16 Mar 2021
1.0398,0.0001,0.01%,15 Mar 2021
1.0397,0.0000,0.00%,12 Mar 2021
1.0397,0.0000,0.00%,11 Mar 2021
1.0397,0.0001,0.01%,10 Mar 2021
1.0396,0.0000,0.00%,09 Mar 2021
1.0396,0.0002,0.02%,08 Mar 2021
1.0394,0.0000,0.00%,05 Mar 2021
1.0394,0.0000,0.00%,04 Mar 2021
1.0394,0.0003,0.03%,03 Mar 2021
1.0391,0.0000,0.00%,02 Mar 2021
1.0391,0.0003,0.03%,01 Mar 2021
1.0388,0.0000,0.00%,26 Feb 2021
1.0388,0.0001,0.01%,25 Feb 2021
1.0387,0.0000,0.00%,24 Feb 2021
1.0387,0.0003,0.03%,23 Feb 2021
1.0384,0.0000,0.00%,22 Feb 2021
1.0384,0.0000,0.00%,19 Feb 2021
1.0384,0.0001,0.01%,18 Feb 2021
1.0383,0.0000,0.00%,17 Feb 2021
1.0383,0.0002,0.02%,16 Feb 2021
1.0381,0.0001,0.01%,15 Feb 2021
1.038,0.0001,0.01%,11 Feb 2021
1.0379,0.0000,0.00%,10 Feb 2021
1.0379,0.0000,0.00%,09 Feb 2021
1.0379,0.0001,0.01%,08 Feb 2021
1.0378,0.0002,0.02%,05 Feb 2021
1.0376,0.0000,0.00%,04 Feb 2021
1.0376,0.0000,0.00%,03 Feb 2021
1.0376,0.0001,0.01%,02 Feb 2021
1.0375,0.0002,0.02%,01 Feb 2021
1.0373,0.0000,0.00%,29 Jan 2021
1.0373,0.0000,0.00%,28 Jan 2021
1.0373,0.0001,0.01%,27 Jan 2021
1.0372,0.0002,0.02%,26 Jan 2021
1.037,0.0001,0.01%,25 Jan 2021
1.0369,0.0000,0.00%,22 Jan 2021
1.0369,0.0001,0.01%,21 Jan 2021
1.0368,0.0000,0.00%,20 Jan 2021
1.0368,0.0000,0.00%,19 Jan 2021
1.0368,0.0000,0.00%,18 Jan 2021
1.0368,0.0003,0.03%,15 Jan 2021
1.0365,0.0001,0.01%,14 Jan 2021
1.0364,0.0001,0.01%,13 Jan 2021
1.0363,0.0000,0.00%,12 Jan 2021
1.0363,0.0001,0.01%,11 Jan 2021
1.0362,0.0000,0.00%,08 Jan 2021
1.0362,0.0001,0.01%,07 Jan 2021
1.0361,0.0001,0.01%,06 Jan 2021
1.036,-0.0001,-0.01%,05 Jan 2021
1.0361,0.0001,0.01%,04 Jan 2021
1.036,0.0002,0.02%,31 Dec 2020
1.0358,0.0000,0.00%,30 Dec 2020
1.0358,0.0000,0.00%,29 Dec 2020
1.0358,0.0001,0.01%,28 Dec 2020
1.0357,0.0001,0.01%,24 Dec 2020
1.0356,0.0000,0.00%,23 Dec 2020
1.0356,0.0000,0.00%,22 Dec 2020
1.0356,0.0001,0.01%,21 Dec 2020
1.0355,0.0001,0.01%,18 Dec 2020
1.0354,0.0000,0.00%,17 Dec 2020
1.0354,0.0001,0.01%,16 Dec 2020
1.0353,0.0000,0.00%,15 Dec 2020
1.0353,0.0001,0.01%,14 Dec 2020
1.0352,0.0000,0.00%,11 Dec 2020
1.0352,0.0001,0.01%,10 Dec 2020
1.0351,0.0001,0.01%,09 Dec 2020
1.035,0.0001,0.01%,08 Dec 2020
1.0349,0.0001,0.01%,07 Dec 2020
1.0348,-0.0001,-0.01%,04 Dec 2020
1.0349,0.0000,0.00%,03 Dec 2020
1.0349,0.0001,0.01%,02 Dec 2020
1.0348,0.0000,0.00%,01 Dec 2020
1.0348,0.0001,0.01%,30 Nov 2020
1.0347,0.0001,0.01%,27 Nov 2020
1.0346,0.0000,0.00%,26 Nov 2020
1.0346,0.0000,0.00%,25 Nov 2020
1.0346,0.0001,0.01%,24 Nov 2020
1.0345,0.0001,0.01%,23 Nov 2020
1.0344,0.0000,0.00%,20 Nov 2020
1.0344,0.0001,0.01%,19 Nov 2020
1.0343,0.0000,0.00%,18 Nov 2020
1.0343,0.0001,0.01%,17 Nov 2020
1.0342,0.0001,0.01%,16 Nov 2020
1.0341,0.0000,0.00%,13 Nov 2020
1.0341,0.0000,0.00%,12 Nov 2020
1.0341,0.0001,0.01%,11 Nov 2020
1.034,0.0001,0.01%,10 Nov 2020
1.0339,0.0001,0.01%,09 Nov 2020
1.0338,0.0000,0.00%,06 Nov 2020
1.0338,0.0001,0.01%,05 Nov 2020
1.0337,0.0000,0.00%,04 Nov 2020
1.0337,0.0000,0.00%,03 Nov 2020
1.0337,0.0001,0.01%,02 Nov 2020
1.0336,0.0000,0.00%,30 Oct 2020
1.0336,0.0001,0.01%,29 Oct 2020
1.0335,0.0001,0.01%,28 Oct 2020
1.0334,0.0000,0.00%,27 Oct 2020
1.0334,0.0001,0.01%,26 Oct 2020
1.0333,0.0001,0.01%,23 Oct 2020
1.0332,0.0000,0.00%,22 Oct 2020
1.0332,0.0000,0.00%,21 Oct 2020
1.0332,0.0001,0.01%,20 Oct 2020
1.0331,0.0001,0.01%,19 Oct 2020
1.033,0.0000,0.00%,16 Oct 2020
1.033,0.0001,0.01%,15 Oct 2020
1.0329,0.0000,0.00%,14 Oct 2020
1.0329,0.0001,0.01%,13 Oct 2020
1.0328,0.0001,0.01%,12 Oct 2020
1.0327,0.0000,0.00%,09 Oct 2020
1.0327,0.0001,0.01%,08 Oct 2020
1.0326,0.0001,0.01%,07 Oct 2020
1.0325,-0.0001,-0.01%,06 Oct 2020
1.0326,0.0001,0.01%,05 Oct 2020
1.0325,0.0002,0.02%,02 Oct 2020
1.0323,0.0000,0.00%,01 Oct 2020
1.0323,0.0000,0.00%,30 Sep 2020
1.0323,0.0000,0.00%,29 Sep 2020
1.0323,0.0001,0.01%,28 Sep 2020
1.0322,0.0000,0.00%,25 Sep 2020
1.0322,0.0001,0.01%,24 Sep 2020
1.0321,0.0001,0.01%,23 Sep 2020
1.032,0.0000,0.00%,22 Sep 2020
1.032,0.0002,0.02%,21 Sep 2020
1.0318,0.0001,0.01%,18 Sep 2020
1.0317,0.0000,0.00%,17 Sep 2020
1.0317,0.0000,0.00%,16 Sep 2020
1.0317,0.0000,0.00%,15 Sep 2020
1.0317,0.0001,0.01%,14 Sep 2020
1.0316,0.0001,0.01%,11 Sep 2020
1.0315,0.0001,0.01%,10 Sep 2020
1.0314,0.0000,0.00%,09 Sep 2020
1.0314,0.0000,0.00%,08 Sep 2020
1.0314,0.0003,0.03%,07 Sep 2020
1.0311,0.0013,0.13%,04 Sep 2020
1.0298,0.0000,0.00%,03 Sep 2020
1.0298,0.0000,0.00%,02 Sep 2020
1.0298,0.0001,0.01%,01 Sep 2020
1.0297,0.0001,0.01%,31 Aug 2020
